nom_voltage,nom_temperature,nom_process,related_pin A,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,32, 0.7017983
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,32,0.7177099
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,32,0.7320812
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,32,0.7551850
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,32,0.7894024
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,32,0.8364478
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,32,0.8999696
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,0.1,0.0626783
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,0.1,0.0666891
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,0.1,0.0720276
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,0.1,0.0801743
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,0.1,0.0940535
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,0.1,0.1197238
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,0.1,0.1725976
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,1, 0.0621324
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,1,0.0667519
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,1,0.0713344
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,1,0.0801970
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,1,0.0943764
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,1,0.1201216
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,1,0.1728049
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,2, 0.0627561
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,2,0.0669897
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,2,0.0716387
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,2,0.0802690
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,2,0.0944561
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,2,0.1198691
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,2,0.1728146
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,4, 0.0624971
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,4,0.0678907
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,4,0.0719505
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,4,0.0805833
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,4,0.0945290
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,4,0.1202087
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,4,0.1732886
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,8, 0.0715587
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,8,0.0750897
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,8,0.0788480
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,8,0.0854751
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,8,0.0982395
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,8,0.1226959
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,8,0.1743480
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,16, 0.1160419
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,16,0.1190912
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,16,0.1223985
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,16,0.1291347
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,16,0.1362769
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,16,0.1523735
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,16,0.1944953
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,32, 0.1993852
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,32,0.2044416
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,32,0.2086337
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,32,0.2172977
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,32,0.2278143
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,32,0.2468042
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,32,0.2805968
