nom_voltage,nom_temperature,nom_process,related_pin A,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,4,0.4437724
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,4,0.4722774
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,4,0.5154245
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,8, 0.6233906
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,8,0.6324286
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,8,0.6455909
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,8,0.6669381
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,8,0.6995489
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,8,0.7443071
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,8,0.8052617
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,0.1,0.0362731
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,0.1,0.0385779
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,0.1,0.0421465
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,0.1,0.0491001
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,0.1,0.0621086
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,0.1,0.0893005
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,0.1,0.1491857
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,0.25, 0.0364234
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,0.25,0.0386666
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,0.25,0.0423264
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,0.25,0.0491410
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,0.25,0.0620851
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,0.25,0.0893127
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,0.25,0.1491795
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,0.5, 0.0367201
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,0.5,0.0390435
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,0.5,0.0425913
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,0.5,0.0494071
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,0.5,0.0622486
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,0.5,0.0891057
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,0.5,0.1490111
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,1, 0.0381122
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,1,0.0403109
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,1,0.0438681
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,1,0.0503319
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,1,0.0630977
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,1,0.0897653
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,1,0.1489868
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,2, 0.0553795
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,2,0.0568249
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,2,0.0593680
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,2,0.0641511
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,2,0.0736087
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,2,0.0963115
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,2,0.1522186
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,4, 0.0961055
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,4,0.0981969
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,4,0.1005965
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,4,0.1065604
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,4,0.1146737
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,4,0.1323912
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,4,0.1750760
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,8, 0.1660877
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,8,0.1686853
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,8,0.1743077
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,8,0.1806223
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,8,0.1928669
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,8,0.2133756
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,8,0.2482487
