nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,related_pin A5,related_pin A6,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.064,2,0.0272250
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.128,2,0.0289195
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.256,2,0.0319557
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.512,2,0.0390643
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,1.024,2,0.0557928
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.016,4, 0.0366543
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.032,4,0.0370728
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.064,4,0.0378563
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.128,4,0.0394270
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.256,4,0.0427528
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.512,4,0.0491865
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,1.024,4,0.0641061
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.016,8, 0.0559763
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.032,8,0.0566895
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.064,8,0.0575892
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.128,8,0.0596843
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.256,8,0.0629766
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.512,8,0.0698267
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,1.024,8,0.0829504
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.016,16, 0.0951587
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.032,16,0.0958495
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.064,16,0.0967326
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.128,16,0.0985488
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.256,16,0.1017745
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.512,16,0.1078246
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,1.024,16,0.1215309
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.016,0.1,0.0558270
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.032,0.1,0.0569665
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.064,0.1,0.0583925
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.128,0.1,0.0609640
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.256,0.1,0.0656125
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.512,0.1,0.0739948
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,1.024,0.1,0.0893858
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.016,0.5, 0.0565705
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.032,0.5,0.0577548
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.064,0.5,0.0591344
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.128,0.5,0.0617295
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.256,0.5,0.0664263
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.512,0.5,0.0747376
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,1.024,0.5,0.0901395
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.016,1, 0.0574985
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.032,1,0.0586653
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.064,1,0.0600559
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.128,1,0.0626783
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.256,1,0.0674312
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.512,1,0.0757792
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,1.024,1,0.0911417
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.016,2, 0.0569410
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.032,2,0.0582349
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.064,2,0.0596731
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.128,2,0.0624167
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.256,2,0.0674643
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.512,2,0.0761802
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,1.024,2,0.0918069
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.016,4, 0.0507630
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.032,4,0.0520470
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.064,4,0.0535909
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.128,4,0.0566905
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.256,4,0.0620835
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.512,4,0.0718226
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,1.024,4,0.0884515
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.016,8, 0.0295952
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.032,8,0.0310229
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.064,8,0.0326843
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.128,8,0.0359984
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.256,8,0.0423089
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.512,8,0.0531731
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,1.024,8,0.0722518
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.016,16, -0.0248169
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.032,16,-0.0230834
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.064,16,-0.0211431
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.128,16,-0.0173333
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.256,16,-0.0102716
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,0.512,16,0.0027828
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,1,0,1.024,16,0.0250050
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.016,0.1,0.0170047
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.032,0.1,0.0178083
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.064,0.1,0.0188150
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.128,0.1,0.0210865
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.256,0.1,0.0256537
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.512,0.1,0.0356641
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,1.024,0.1,0.0584841
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.016,0.5, 0.0172264
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.032,0.5,0.0179874
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.064,0.5,0.0190337
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.128,0.5,0.0212090
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.256,0.5,0.0257547
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.512,0.5,0.0357967
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,1.024,0.5,0.0585083
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.016,1, 0.0187779
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.032,1,0.0195099
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.064,1,0.0204288
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.128,1,0.0225766
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.256,1,0.0268942
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.512,1,0.0368537
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,1.024,1,0.0591458
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.016,2, 0.0229222
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.032,2,0.0236327
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.064,2,0.0245692
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.128,2,0.0264104
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.256,2,0.0306977
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.512,2,0.0400500
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,1.024,2,0.0612796
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.016,4, 0.0310470
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.032,4,0.0317416
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.064,4,0.0327957
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.128,4,0.0349238
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.256,4,0.0389821
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.512,4,0.0478993
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,1.024,4,0.0675858
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.016,8, 0.0464611
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.032,8,0.0470859
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.064,8,0.0485339
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.128,8,0.0501981
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.256,8,0.0544982
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.512,8,0.0633820
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,1.024,8,0.0818716
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.016,16, 0.0760890
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.032,16,0.0766620
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.064,16,0.0775042
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.128,16,0.0793636
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.256,16,0.0833757
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,0.512,16,0.0931887
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,0,0,1,1.024,16,0.1110374
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.016,0.1,0.0574637
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.032,0.1,0.0584078
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.064,0.1,0.0596031
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.128,0.1,0.0616586
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.256,0.1,0.0655051
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.512,0.1,0.0725511
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,1.024,0.1,0.0857380
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.016,0.5, 0.0625205
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.032,0.5,0.0634667
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.064,0.5,0.0645896
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.128,0.5,0.0667424
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.256,0.5,0.0705532
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.512,0.5,0.0776188
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,1.024,0.5,0.0907974
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.016,1, 0.0722048
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.032,1,0.0731488
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.064,1,0.0742667
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.128,1,0.0763799
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.256,1,0.0802482
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.512,1,0.0872714
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,1.024,1,0.1004547
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.016,2, 0.0872840
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.032,2,0.0882849
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.064,2,0.0894856
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.128,2,0.0916801
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.256,2,0.0957993
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.512,2,0.1028820
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,1.024,2,0.1161075
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.016,4, 0.1099533
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.032,4,0.1110746
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.064,4,0.1124241
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.128,4,0.1148485
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.256,4,0.1192243
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.512,4,0.1269885
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,1.024,4,0.1407159
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.016,8, 0.1434622
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.032,8,0.1446940
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.064,8,0.1462432
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.128,8,0.1491049
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.256,8,0.1542033
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.512,8,0.1630259
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,1.024,8,0.1782948
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.016,16, 0.1970438
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.032,16,0.1984252
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.064,16,0.2001029
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.128,16,0.2033031
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.256,16,0.2092152
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,0.512,16,0.2198109
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,1,0,0,0,1.024,16,0.2377001
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.016,0.1,0.0175406
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.032,0.1,0.0181588
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.064,0.1,0.0190369
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.128,0.1,0.0207603
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.256,0.1,0.0244949
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.512,0.1,0.0329304
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,1.024,0.1,0.0516238
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.016,0.5, 0.0176123
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.032,0.5,0.0182533
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.064,0.5,0.0190669
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.128,0.5,0.0207806
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.256,0.5,0.0246319
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.512,0.5,0.0329334
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,1.024,0.5,0.0516714
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.016,1, 0.0186930
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.032,1,0.0193934
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.064,1,0.0201965
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.128,1,0.0218568
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.256,1,0.0254378
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.512,1,0.0336760
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,1.024,1,0.0519816
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.016,2, 0.0223449
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.032,2,0.0229255
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.064,2,0.0237129
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.128,2,0.0252838
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.256,2,0.0287789
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.512,2,0.0364141
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,1.024,2,0.0538448
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.016,4, 0.0306478
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.032,4,0.0312167
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.064,4,0.0319371
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.128,4,0.0335060
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.256,4,0.0365550
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.512,4,0.0435270
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,1.024,4,0.0595325
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.016,8, 0.0451004
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.032,8,0.0455780
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.064,8,0.0464630
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.128,8,0.0480972
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.256,8,0.0511292
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.512,8,0.0578687
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,1.024,8,0.0724016
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.016,16, 0.0725311
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.032,16,0.0731169
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.064,16,0.0738627
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.128,16,0.0751836
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.256,16,0.0781666
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,0.512,16,0.0853288
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,1,0,0,1.024,16,0.0992226
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.016,0.1,0.0577466
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.032,0.1,0.0589669
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.064,0.1,0.0603436
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.128,0.1,0.0629683
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.256,0.1,0.0677120
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.512,0.1,0.0761220
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,1.024,0.1,0.0915571
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.016,0.5, 0.0595915
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.032,0.5,0.0607492
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.064,0.5,0.0621535
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.128,0.5,0.0647738
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.256,0.5,0.0695672
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.512,0.5,0.0779336
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,1.024,0.5,0.0933201
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.016,1, 0.0624539
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.032,1,0.0636810
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.064,1,0.0650929
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.128,1,0.0677216
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.256,1,0.0724910
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.512,1,0.0809461
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,1.024,1,0.0963130
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.016,2, 0.0653929
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.032,2,0.0665985
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.064,2,0.0681653
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.128,2,0.0709354
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.256,2,0.0758432
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.512,2,0.0845787
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,1.024,2,0.1000967
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.016,4, 0.0660429
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.032,4,0.0673308
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.064,4,0.0688981
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.128,4,0.0716442
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.256,4,0.0771940
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.512,4,0.0866674
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,1.024,4,0.1029718
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.016,8, 0.0583968
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.032,8,0.0595889
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.064,8,0.0613645
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.128,8,0.0645847
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.256,8,0.0706708
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.512,8,0.0811914
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,1.024,8,0.0993251
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.016,16, 0.0298538
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.032,16,0.0313514
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.064,16,0.0333978
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.128,16,0.0369827
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.256,16,0.0437888
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,0.512,16,0.0559003
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,1,0,1.024,16,0.0771882
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,0,1,0.016,0.1,0.0181742
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,0,1,0.032,0.1,0.0189459
0.850000,125.000000,1.01,0,0,1,0,0,0,1,1,0,0,0,1,0.064,0.1,0.0198591
