nom_voltage,nom_temperature,nom_process,related_pin SAVE,related_pin CLK,timing_type removal_falling,fall_constraint,rise_constraint,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,1,0,1,0.0320000,0.0160000,0.0900194
0.850000,125.000000,1.01,0,1,1,0,1,0.0640000,0.0160000,0.0985051
0.850000,125.000000,1.01,0,1,1,0,1,0.1280000,0.0160000,0.1152489
0.850000,125.000000,1.01,0,1,1,0,1,0.2560000,0.0160000,0.1451915
0.850000,125.000000,1.01,0,1,1,0,1,0.5120000,0.0160000,0.1812702
0.850000,125.000000,1.01,0,1,1,0,1,1.0240000,0.0160000,0.2379753
0.850000,125.000000,1.01,0,1,1,0,1,0.0160000,0.0320000, 0.0930697
0.850000,125.000000,1.01,0,1,1,0,1,0.0320000,0.0320000,0.0972503
0.850000,125.000000,1.01,0,1,1,0,1,0.0640000,0.0320000,0.1058362
0.850000,125.000000,1.01,0,1,1,0,1,0.1280000,0.0320000,0.1224743
0.850000,125.000000,1.01,0,1,1,0,1,0.2560000,0.0320000,0.1488545
0.850000,125.000000,1.01,0,1,1,0,1,0.5120000,0.0320000,0.1886595
0.850000,125.000000,1.01,0,1,1,0,1,1.0240000,0.0320000,0.2414584
0.850000,125.000000,1.01,0,1,1,0,1,0.0160000,0.0640000, 0.1007841
0.850000,125.000000,1.01,0,1,1,0,1,0.0320000,0.0640000,0.1049939
0.850000,125.000000,1.01,0,1,1,0,1,0.0640000,0.0640000,0.1134159
0.850000,125.000000,1.01,0,1,1,0,1,0.1280000,0.0640000,0.1301350
0.850000,125.000000,1.01,0,1,1,0,1,0.2560000,0.0640000,0.1560126
0.850000,125.000000,1.01,0,1,1,0,1,0.5120000,0.0640000,0.1961014
0.850000,125.000000,1.01,0,1,1,0,1,1.0240000,0.0640000,0.2489002
0.850000,125.000000,1.01,0,1,1,0,1,0.0160000,0.1280000, 0.1111309
0.850000,125.000000,1.01,0,1,1,0,1,0.0320000,0.1280000,0.1156292
0.850000,125.000000,1.01,0,1,1,0,1,0.0640000,0.1280000,0.1239511
0.850000,125.000000,1.01,0,1,1,0,1,0.1280000,0.1280000,0.1406250
0.850000,125.000000,1.01,0,1,1,0,1,0.2560000,0.1280000,0.1664787
0.850000,125.000000,1.01,0,1,1,0,1,0.5120000,0.1280000,0.2054080
0.850000,125.000000,1.01,0,1,1,0,1,1.0240000,0.1280000,0.2593902
0.850000,125.000000,1.01,0,1,1,0,1,0.0160000,0.2560000, 0.1322157
0.850000,125.000000,1.01,0,1,1,0,1,0.0320000,0.2560000,0.1364368
0.850000,125.000000,1.01,0,1,1,0,1,0.0640000,0.2560000,0.1409366
0.850000,125.000000,1.01,0,1,1,0,1,0.1280000,0.2560000,0.1577132
0.850000,125.000000,1.01,0,1,1,0,1,0.2560000,0.2560000,0.1836590
0.850000,125.000000,1.01,0,1,1,0,1,0.5120000,0.2560000,0.2275713
0.850000,125.000000,1.01,0,1,1,0,1,1.0240000,0.2560000,0.2803702
0.850000,125.000000,1.01,0,1,1,0,1,0.0160000,0.5120000, 0.1585434
0.850000,125.000000,1.01,0,1,1,0,1,0.0320000,0.5120000,0.1627732
0.850000,125.000000,1.01,0,1,1,0,1,0.0640000,0.5120000,0.1713722
0.850000,125.000000,1.01,0,1,1,0,1,0.1280000,0.5120000,0.1844446
0.850000,125.000000,1.01,0,1,1,0,1,0.2560000,0.5120000,0.2138417
0.850000,125.000000,1.01,0,1,1,0,1,0.5120000,0.5120000,0.2578125
0.850000,125.000000,1.01,0,1,1,0,1,1.0240000,0.5120000,0.3217636
0.850000,125.000000,1.01,0,1,1,0,1,0.0160000,1.0240000, 0.2072276
0.850000,125.000000,1.01,0,1,1,0,1,0.0320000,1.0240000,0.2075239
0.850000,125.000000,1.01,0,1,1,0,1,0.0640000,1.0240000,0.2121264
0.850000,125.000000,1.01,0,1,1,0,1,0.1280000,1.0240000,0.2331088
0.850000,125.000000,1.01,0,1,1,0,1,0.2560000,1.0240000,0.2627589
0.850000,125.000000,1.01,0,1,1,0,1,0.5120000,1.0240000,0.3065761
0.850000,125.000000,1.01,0,1,1,0,1,1.0240000,1.0240000,0.3789062
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,0.0160000,-5.5624807
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,0.0160000,-5.5816134
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,0.0160000,-5.6043494
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,0.0160000,-5.6502798
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,0.0160000,-5.7408003
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,0.0160000,-5.9381406
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,0.0160000,-6.2859487
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,0.0320000, -5.5745608
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,0.0320000,-5.5780669
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,0.0320000,-5.6008047
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,0.0320000,-5.6467333
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,0.0320000,-5.7528786
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,0.0320000,-5.9345959
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,0.0320000,-6.2980288
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,0.0640000, -5.5830456
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,0.0640000,-5.6021783
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,0.0640000,-5.6249143
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,0.0640000,-5.6708447
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,0.0640000,-5.7613652
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,0.0640000,-5.9587055
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,0.0640000,-6.3065135
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,0.1280000, -5.6156813
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,0.1280000,-5.6191882
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,0.1280000,-5.6419251
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,0.1280000,-5.7034795
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,0.1280000,-5.7940004
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,0.1280000,-5.9913408
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,0.1280000,-6.3391488
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,0.2560000, -5.6805054
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,0.2560000,-5.6840124
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,0.2560000,-5.7067493
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,0.2560000,-5.7526788
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,0.2560000,-5.8588241
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,0.2560000,-6.0405401
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,0.2560000,-6.4039734
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,0.5120000, -5.8100920
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,0.5120000,-5.8135994
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,0.5120000,-5.8363359
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,0.5120000,-5.8822658
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,0.5120000,-5.9727863
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,0.5120000,-6.1701271
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,0.5120000,-6.5335599
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,1.0240000, -6.0544068
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,1.0240000,-6.0578045
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,1.0240000,-6.0962768
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,1.0240000,-6.1422019
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,1.0240000,-6.2377765
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,1.0240000,-6.4300654
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,1.0240000,-6.7778734
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.0160000,0.5936398
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.0160000,0.5900730
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.0160000,0.5985059
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.0160000,0.6154692
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.0160000,0.6652361
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.0160000,0.7715295
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.0160000,0.9856291
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.0320000, 0.6048846
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.0320000,0.6012387
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.0320000,0.6097506
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.0320000,0.6268537
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.0320000,0.6767894
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.0320000,0.7838427
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.0320000,0.9968976
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.0640000, 0.6280406
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.0640000,0.6243946
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.0640000,0.6329482
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.0640000,0.6502454
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.0640000,0.6999054
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.0640000,0.8067229
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.0640000,1.0204675
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.1280000, 0.6737367
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.1280000,0.6700907
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.1280000,0.6785673
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.1280000,0.6955462
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.1280000,0.7453052
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.1280000,0.8513837
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.1280000,1.0659614
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.2560000, 0.7641739
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.2560000,0.7683920
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.2560000,0.7690401
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.2560000,0.7935632
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.2560000,0.8357417
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.2560000,0.9417099
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.2560000,1.1560730
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.5120000, 0.9537282
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.5120000,0.9500826
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.5120000,0.9584576
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.5120000,0.9758783
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.5120000,1.0255506
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.5120000,1.1325281
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.5120000,1.3449609
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,1.0240000, 1.2703391
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,1.0240000,1.2745066
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,1.0240000,1.2830164
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,1.0240000,1.3002809
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,1.0240000,1.3422027
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,1.0240000,1.4477218
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,1.0240000,1.6614532
