nom_voltage,nom_temperature,nom_process,related_pin A,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.1,0.0549429
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.1,0.0602664
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.1,0.0662152
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.1,0.0775141
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.1,0.1010272
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.1,0.1476440
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.1,0.2454746
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,1,  0.0551302
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,1,0.0601910
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,1,0.0661107
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,1,0.0777792
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,1,0.1007178
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,1,0.1481201
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,1,0.2456700
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,2,  0.0549981
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,2,0.0601068
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,2,0.0660524
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,2,0.0777305
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,2,0.1007820
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,2,0.1480810
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,2,0.2454916
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,4,  0.0551513
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,4,0.0601166
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,4,0.0660893
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,4,0.0777810
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,4,0.1006687
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,4,0.1479245
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,4,0.2457158
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,8,  0.0552598
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,8,0.0606646
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,8,0.0667151
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,8,0.0780478
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,8,0.1009907
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,8,0.1479953
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,8,0.2456888
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,16,  0.0624353
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,16,0.0671586
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,16,0.0723992
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,16,0.0832735
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,16,0.1047510
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,16,0.1505933
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,16,0.2478882
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,32,  0.0890612
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,32,0.0925873
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,32,0.0967975
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,32,0.1052067
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,32,0.1240538
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,32,0.1640288
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,32,0.2534926
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.1,0.1452207
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.1,0.1509543
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.1,0.1564081
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.1,0.1656260
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.1,0.1803744
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.1,0.2034880
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.1,0.2420433
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,1,  0.1549441
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,1,0.1606985
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,1,0.1662122
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,1,0.1754146
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,1,0.1901556
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,1,0.2131602
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,1,0.2516344
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,2,  0.1751949
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,2,0.1808732
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,2,0.1863888
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,2,0.1956223
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,2,0.2103263
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,2,0.2335245
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,2,0.2720612
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,4,  0.2142811
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,4,0.2200411
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,4,0.2255000
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,4,0.2347334
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,4,0.2493503
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,4,0.2726138
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,4,0.3109723
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,8,  0.2800216
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,8,0.2860066
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,8,0.2917312
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,8,0.3012189
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,8,0.3159687
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,8,0.3393996
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,8,0.3778117
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,16,  0.3807858
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,16,0.3872437
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,16,0.3934129
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,16,0.4036243
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,16,0.4195890
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,16,0.4439219
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,16,0.4832961
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,32,  0.5288061
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,32,0.5368332
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,32,0.5437606
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,32,0.5557422
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,32,0.5745162
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,32,0.6010586
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,32,0.6417641
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.1,0.0570781
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.1,0.0613826
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.1,0.0657388
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.1,0.0734477
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.1,0.0873191
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.1,0.1123693
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.1,0.1667909
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,1,  0.0573296
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,1,0.0616513
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,1,0.0658533
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,1,0.0735100
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,1,0.0872817
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,1,0.1128382
