nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,related_pin A5,related_pin A6,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,0.5,0.0682696
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,0.5,0.0693664
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,0.5,0.0714127
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,0.5,0.0751780
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,0.5,0.0820226
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,0.5,0.0949259
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,1, 0.0775882
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,1,0.0783431
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,1,0.0795141
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,1,0.0817050
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,1,0.0856357
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,1,0.0926909
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,1,0.1057313
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,2, 0.0898633
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,2,0.0907028
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,2,0.0920366
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,2,0.0946053
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,2,0.0989978
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,2,0.1065793
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,2,0.1201753
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,4, 0.1056835
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,4,0.1066263
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,4,0.1081422
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,4,0.1111031
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,4,0.1162066
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,4,0.1249057
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,4,0.1398724
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,8, 0.1260585
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,8,0.1271189
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,8,0.1288349
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,8,0.1320936
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,8,0.1380673
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,8,0.1487691
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,8,0.1660591
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.016,0.1,0.0133296
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.032,0.1,0.0138225
