nom_voltage,nom_temperature,nom_process,related_pin A2,related_pin S0,timing_sense positive_unate,timing_sense non_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.032,4,0.0940985
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.064,4,0.0957866
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.128,4,0.0991092
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.256,4,0.1054555
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.512,4,0.1166526
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,1.024,4,0.1360549
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.016,8, 0.1309060
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.032,8,0.1323199
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.064,8,0.1340811
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.128,8,0.1379685
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.256,8,0.1447823
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.512,8,0.1573524
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,1.024,8,0.1797757
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.016,16, 0.1955221
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.032,16,0.1970513
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.064,16,0.1989871
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.128,16,0.2028063
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.256,16,0.2102449
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.512,16,0.2244168
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,1.024,16,0.2510622
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,0.1,0.0216122
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,0.1,0.0222952
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,0.1,0.0231916
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,0.1,0.0254169
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,0.1,0.0302626
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,0.1,0.0406172
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,0.1,0.0627574
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,0.5, 0.0220288
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,0.5,0.0227513
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,0.5,0.0236237
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,0.5,0.0259030
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,0.5,0.0306873
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,0.5,0.0409045
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,0.5,0.0629933
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,1, 0.0267464
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,1,0.0273477
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,1,0.0280847
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,1,0.0298463
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,1,0.0340350
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,1,0.0435942
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,1,0.0646785
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,2, 0.0378998
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,2,0.0381449
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,2,0.0389544
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,2,0.0406570
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,2,0.0442688
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,2,0.0525452
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,2,0.0717799
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,4, 0.0586134
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,4,0.0592082
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,4,0.0597356
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,4,0.0612492
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,4,0.0645737
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,4,0.0719106
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,4,0.0889557
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,8, 0.0959147
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,8,0.0959147
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,8,0.0963144
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,8,0.0974402
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,8,0.1011246
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,8,0.1082474
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,8,0.1250082
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,16, 0.1631342
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,16,0.1634382
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,16,0.1639023
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,16,0.1659050
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,16,0.1681398
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,16,0.1751056
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,16,0.1909970
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,0.1,0.1965105
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,0.1,0.2037389
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,0.1,0.2117734
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,0.1,0.2254670
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,0.1,0.2475259
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,0.1,0.2831064
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,0.1,0.3438865
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,0.5, 0.2036008
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,0.5,0.2111941
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,0.5,0.2192036
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,0.5,0.2326738
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,0.5,0.2544180
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,0.5,0.2906843
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,0.5,0.3515802
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,1, 0.2186084
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,1,0.2260313
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,1,0.2340605
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,1,0.2476397
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,1,0.2696328
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,1,0.3052422
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,1,0.3660646
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,2, 0.2497214
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,2,0.2571169
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,2,0.2650511
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,2,0.2785049
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,2,0.3006265
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,2,0.3363159
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,2,0.3971393
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,4, 0.3159986
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,4,0.3232794
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,4,0.3312050
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,4,0.3447010
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,4,0.3665014
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,4,0.4025541
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,4,0.4629642
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,8, 0.4335159
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,8,0.4425568
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,8,0.4518237
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,8,0.4671168
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,8,0.4907410
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,8,0.5290172
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,8,0.5899799
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,16, 0.5965757
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,16,0.6088705
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,16,0.6217776
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,16,0.6423089
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,16,0.6721244
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,16,0.7164955
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,16,0.7839838
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,0.1,0.0870253
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,0.1,0.0926385
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,0.1,0.0999766
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,0.1,0.1121476
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,0.1,0.1364445
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,0.1,0.1838036
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,0.1,0.2793789
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,0.5, 0.0868838
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,0.5,0.0925134
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,0.5,0.0992831
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,0.5,0.1123399
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,0.5,0.1369904
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,0.5,0.1839359
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,0.5,0.2794596
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,1, 0.0870114
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,1,0.0925913
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,1,0.0992886
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,1,0.1124151
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,1,0.1364714
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,1,0.1838494
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,1,0.2794470
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,2, 0.0873371
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,2,0.0927288
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,2,0.0994790
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,2,0.1122699
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,2,0.1364862
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,2,0.1836855
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,2,0.2797444
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,4, 0.0882508
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,4,0.0939116
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,4,0.1004016
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,4,0.1132124
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,4,0.1372844
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,4,0.1845555
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,4,0.2806185
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,8, 0.1186638
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,8,0.1223878
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,8,0.1274182
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,8,0.1376259
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,8,0.1576595
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,8,0.1995408
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,8,0.2899260
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,16, 0.1836251
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,16,0.1876302
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,16,0.1913917
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,16,0.1997858
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,16,0.2164068
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,16,0.2516178
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,16,0.3307484
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,0.1,0.2753172
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,0.1,0.2864484
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,0.1,0.2981030
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,0.1,0.3168427
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,0.1,0.3462228
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,0.1,0.3893821
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,0.1,0.4535254
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,0.5, 0.2834329
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,0.5,0.2944025
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,0.5,0.3060622
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,0.5,0.3248829
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,0.5,0.3541851
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,0.5,0.3974327
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,0.5,0.4616065
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,1, 0.2994543
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,1,0.3104825
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,1,0.3220826
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,1,0.3410539
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,1,0.3702784
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,1,0.4134265
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,1,0.4778776
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,2, 0.3322232
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,2,0.3432343
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,2,0.3550147
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,2,0.3739684
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,2,0.4032011
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,2,0.4462961
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,2,0.5108867
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,4, 0.4017606
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,4,0.4128804
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,4,0.4243445
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,4,0.4432556
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,4,0.4722928
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,4,0.5157831
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,4,0.5803701
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,8, 0.5513682
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,8,0.5630466
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,8,0.5750007
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,8,0.5942984
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,8,0.6238074
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,8,0.6675223
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,8,0.7323268
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,16, 0.8137173
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,16,0.8300811
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,16,0.8474883
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,16,0.8757892
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,16,0.9150931
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,16,0.9713931
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,16,1.0492611
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,0.1,0.1243134
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,0.1,0.1302077
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,0.1,0.1371840
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,0.1,0.1494173
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,0.1,0.1714604
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,0.1,0.2072704
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,0.1,0.2628852
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,0.5, 0.1242439
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,0.5,0.1296795
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,0.5,0.1369676
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,0.5,0.1491747
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,0.5,0.1714267
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,0.5,0.2072417
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,0.5,0.2628049
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,1, 0.1240577
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,1,0.1304546
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,1,0.1374495
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,1,0.1502409
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,1,0.1710004
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,1,0.2070747
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,1,0.2620285
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,2, 0.1240332
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,2,0.1301522
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,2,0.1367168
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,2,0.1494641
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,2,0.1711160
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,2,0.2066816
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,2,0.2616749
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,4, 0.1247288
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,4,0.1303442
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,4,0.1374721
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,4,0.1500406
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,4,0.1716146
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,4,0.2075222
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,4,0.2618248
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,8, 0.1387546
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,8,0.1429099
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,8,0.1486299
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,8,0.1589815
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,8,0.1783858
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,8,0.2122188
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,8,0.2655234
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,16, 0.2148115
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,16,0.2199064
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,16,0.2253999
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,16,0.2346046
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,16,0.2515294
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,16,0.2783447
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,16,0.3205342
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,0.1,0.1969344
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,0.1,0.2044029
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,0.1,0.2123516
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,0.1,0.2258998
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,0.1,0.2478547
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,0.1,0.2835157
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,0.1,0.3448565
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,0.5, 0.2066985
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,0.5,0.2141332
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,0.5,0.2222457
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,0.5,0.2357454
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,0.5,0.2578465
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,0.5,0.2936014
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,0.5,0.3543454
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,1, 0.2263728
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,1,0.2337286
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,1,0.2417549
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,1,0.2552670
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,1,0.2772789
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,1,0.3132480
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,1,0.3740232
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,2, 0.2648967
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,2,0.2723158
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,2,0.2803268
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,2,0.2938212
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,2,0.3157905
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,2,0.3519586
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,2,0.4128812
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,4, 0.3404328
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,4,0.3478766
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,4,0.3559562
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,4,0.3692601
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,4,0.3913230
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,4,0.4271417
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,4,0.4879613
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,8, 0.4783111
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,8,0.4863884
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,8,0.4949922
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,8,0.5091838
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,8,0.5325398
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,8,0.5687812
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,8,0.6300208
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,16, 0.6910056
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,16,0.7010026
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,16,0.7115386
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,16,0.7286066
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,16,0.7551861
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,16,0.7959988
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,16,0.8614831
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.016,0.1,0.0873400
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.032,0.1,0.0924351
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.064,0.1,0.0992505
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.128,0.1,0.1117994
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.256,0.1,0.1367479
0.750000,-40.000000,0.99,0,1,0,1,0,1,0,0,0.512,0.1,0.1840806
