nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,8,0.0343069
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,8,0.0349644
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,8,0.0368030
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,8,0.0404923
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,8,0.0484847
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,8,0.0673427
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,16, 0.0464775
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,16,0.0468912
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,16,0.0474953
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,16,0.0491421
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,16,0.0530929
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,16,0.0610658
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,16,0.0778363
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,32, 0.0718777
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,32,0.0723256
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,32,0.0730033
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,32,0.0747152
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,32,0.0787151
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,32,0.0862150
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,32,0.1020208
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,0.1,0.0560846
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,0.1,0.0572309
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,0.1,0.0584447
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,0.1,0.0607402
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,0.1,0.0649960
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,0.1,0.0726661
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,0.1,0.0865407
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,1, 0.0593022
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,1,0.0604428
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,1,0.0616672
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,1,0.0639577
