nom_voltage,nom_temperature,nom_process,related_pin A,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,8,0.0899052
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,8,0.1148217
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,8,0.1308111
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,16,  0.0579899
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,16,0.0631862
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,16,0.0680908
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,16,0.0761566
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,16,0.0897283
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,16,0.1148994
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,16,0.1309981
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,32,  0.0581325
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,32,0.0636053
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,32,0.0684395
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,32,0.0763458
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,32,0.0897057
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,32,0.1150744
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,32,0.1311165
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,64,  0.0606034
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,64,0.0652624
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,64,0.0697935
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,64,0.0772090
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,64,0.0908448
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,64,0.1158208
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,64,0.1317984
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,128,  0.0697845
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,128,0.0746585
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,128,0.0783598
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,128,0.0858420
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,128,0.0987013
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,128,0.1223545
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,128,0.1367962
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,168,  0.0907613
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,168,0.0957081
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,168,0.0991605
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,168,0.1069631
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,168,0.1181406
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,168,0.1390139
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,168,0.1525173
