nom_voltage,nom_temperature,nom_process,related_pin A,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,4,0.1324979
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,8,  0.0615550
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,8,0.0667923
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,8,0.0716083
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,8,0.0795523
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,8,0.0932185
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,8,0.1187306
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,8,0.1329782
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,16,  0.0617918
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,16,0.0667109
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,16,0.0716519
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,16,0.0795300
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,16,0.0935199
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,16,0.1188248
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,16,0.1328019
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,32,  0.0631542
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,32,0.0680935
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,32,0.0727088
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,32,0.0808236
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,32,0.0946929
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,32,0.1194114
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,32,0.1334474
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,64,  0.0719940
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,64,0.0769342
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,64,0.0813926
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,64,0.0890254
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,64,0.1018681
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,64,0.1252965
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,64,0.1385808
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,82,  0.0933376
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,82,0.0977755
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,82,0.1027218
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,82,0.1098767
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,82,0.1215694
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,82,0.1428544
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,82,0.1548150
