nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.5,0.0560853
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.5,0.0641305
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.5,0.0795406
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,1, 0.0485884
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,1,0.0497264
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,1,0.0510874
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,1,0.0536424
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,1,0.0581986
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,1,0.0663462
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,1,0.0816489
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,2, 0.0491654
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,2,0.0503426
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,2,0.0518218
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,2,0.0544366
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,2,0.0592393
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,2,0.0676559
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,2,0.0830445
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,4, 0.0447903
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,4,0.0460591
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,4,0.0475964
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,4,0.0502491
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,4,0.0556441
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,4,0.0647866
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,4,0.0807828
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,8, 0.0276264
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,8,0.0290013
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,8,0.0306737
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,8,0.0338739
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,8,0.0399051
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,8,0.0501420
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,8,0.0679611
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,16, -0.0171137
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,16,-0.0156287
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,16,-0.0137950
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,16,-0.0099520
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,16,-0.0032596
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,16,0.0088911
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,16,0.0299395
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,0.1,0.0143880
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,0.1,0.0152262
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,0.1,0.0162674
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,0.1,0.0185625
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,0.1,0.0233249
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,0.1,0.0338803
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,0.1,0.0574554
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,0.5, 0.0147029
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,0.5,0.0155888
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,0.5,0.0166027
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,0.5,0.0188507
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,0.5,0.0235718
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,0.5,0.0341190
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,0.5,0.0574143
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,1, 0.0163940
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,1,0.0172067
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,1,0.0182606
