nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type falling_edge,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.25,0.2017851
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.25,0.2115319
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.25,0.2294401
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.25,0.2563673
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.25,0.2899075
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.25,0.3335227
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.5, 0.1952802
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.5,0.2017606
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.5,0.2115604
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.5,0.2294351
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.5,0.2563719
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.5,0.2898842
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.5,0.3335229
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,1, 0.1949483
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,1,0.2017740
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,1,0.2113813
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,1,0.2292947
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,1,0.2563152
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,1,0.2912355
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,1,0.3329885
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,2, 0.1949878
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,2,0.2014520
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,2,0.2115281
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,2,0.2292738
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,2,0.2565520
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,2,0.2911500
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,2,0.3328402
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,4, 0.1948921
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,4,0.2015450
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,4,0.2110764
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,4,0.2286854
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,4,0.2561942
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,4,0.2900647
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,4,0.3330934
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,8, 0.1950740
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,8,0.2008239
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,8,0.2111476
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,8,0.2279926
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,8,0.2558811
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,8,0.2896819
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,8,0.3333196
