nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.5,0.0896841
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.5,0.1049667
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,1, 0.0840641
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,1,0.0849544
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,1,0.0863781
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,1,0.0890678
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,1,0.0939340
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,1,0.1023177
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,1,0.1175527
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,2, 0.0999302
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,2,0.1009156
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,2,0.1022827
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,2,0.1053251
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,2,0.1105815
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,2,0.1196680
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,2,0.1354222
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,4, 0.1220887
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,4,0.1229002
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,4,0.1248108
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,4,0.1280477
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,4,0.1337818
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,4,0.1441400
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,4,0.1614090
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,8, 0.1543921
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,8,0.1552485
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,8,0.1570789
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,8,0.1609554
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,8,0.1675667
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,8,0.1796621
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,8,0.1997621
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,0.1,0.0164111
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,0.1,0.0170336
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,0.1,0.0180715
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,0.1,0.0203520
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,0.1,0.0248849
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,0.1,0.0349927
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,0.1,0.0578145
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,0.25, 0.0163666
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,0.25,0.0169955
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,0.25,0.0180659
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,0.25,0.0202645
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,0.25,0.0248676
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,0.25,0.0349768
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,0.25,0.0577779
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,0.5, 0.0171638
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,0.5,0.0177857
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,0.5,0.0188421
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,0.5,0.0209072
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,0.5,0.0254159
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,0.5,0.0353477
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,0.5,0.0579404
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,1, 0.0205270
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,1,0.0210423
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,1,0.0219270
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,1,0.0240632
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,1,0.0283916
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,1,0.0376756
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,1,0.0596371
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,2, 0.0263668
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,2,0.0270167
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,2,0.0280163
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,2,0.0299543
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,2,0.0344698
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,2,0.0429998
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,2,0.0632662
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,4, 0.0375886
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,4,0.0380759
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,4,0.0390698
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,4,0.0411255
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,4,0.0453110
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,4,0.0542149
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,4,0.0721087
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,8, 0.0590308
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,8,0.0594584
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,8,0.0603194
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,8,0.0622063
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,8,0.0670699
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,8,0.0757695
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,8,0.0918979
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,0.1,0.0517218
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,0.1,0.0524111
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,0.1,0.0535084
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,0.1,0.0555560
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,0.1,0.0592939
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,0.1,0.0661829
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,0.1,0.0791527
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,0.25, 0.0548227
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,0.25,0.0555204
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,0.25,0.0566450
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,0.25,0.0586913
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,0.25,0.0624273
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,0.25,0.0692823
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,0.25,0.0822849
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,0.5, 0.0595199
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,0.5,0.0602076
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,0.5,0.0613023
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,0.5,0.0633648
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,0.5,0.0671288
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,0.5,0.0740021
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,0.5,0.0869675
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,1, 0.0651502
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,1,0.0658975
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,1,0.0671304
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,1,0.0693396
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,1,0.0732024
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,1,0.0802130
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,1,0.0932895
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,2, 0.0704794
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,2,0.0714082
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,2,0.0727555
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,2,0.0751428
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,2,0.0794686
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,2,0.0870693
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,2,0.1006942
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,4, 0.0725975
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,4,0.0735100
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,4,0.0749730
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,4,0.0777232
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,4,0.0827274
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,4,0.0915092
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,4,0.1063597
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,8, 0.0647523
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,8,0.0659592
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,8,0.0676911
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,8,0.0709985
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,8,0.0767962
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,8,0.0869948
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,8,0.1045771
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,0.1,0.0135169
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,0.1,0.0140871
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.064,0.1,0.0149853
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.128,0.1,0.0168630
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.256,0.1,0.0208833
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.512,0.1,0.0296550
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,1.024,0.1,0.0487582
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,0.25, 0.0136970
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,0.25,0.0142032
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.064,0.25,0.0151252
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.128,0.25,0.0169913
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.256,0.25,0.0210029
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.512,0.25,0.0297421
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,1.024,0.25,0.0487515
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,0.5, 0.0150322
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,0.5,0.0155240
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.064,0.5,0.0162567
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.128,0.5,0.0180806
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.256,0.5,0.0219605
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.512,0.5,0.0303487
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,1.024,0.5,0.0491455
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,1, 0.0183451
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,1,0.0187149
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.064,1,0.0195326
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.128,1,0.0212553
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.256,1,0.0247973
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.512,1,0.0328049
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,1.024,1,0.0507567
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,2, 0.0249349
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,2,0.0254854
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.064,2,0.0263305
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.128,2,0.0279569
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.256,2,0.0312790
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.512,2,0.0386097
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,1.024,2,0.0552946
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,4, 0.0368915
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,4,0.0373724
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.064,4,0.0381639
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.128,4,0.0395485
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.256,4,0.0429577
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.512,4,0.0502131
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,1.024,4,0.0658269
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.016,8, 0.0577380
0.850000,125.000000,1.01,0,1,0,0,1,1,0,1,0,0,0.032,8,0.0584596
