nom_voltage,nom_temperature,nom_process,related_pin A,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,16, 0.6756335
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,16,0.6876729
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,16,0.7005079
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,16,0.7217804
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,16,0.7535697
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,16,0.7990045
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,16,0.8601682
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,0.1,0.0517083
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,0.1,0.0551204
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,0.1,0.0590450
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,0.1,0.0662958
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,0.1,0.0794121
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,0.1,0.1053422
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,0.1,0.1609127
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,0.5, 0.0516505
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,0.5,0.0549393
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,0.5,0.0587914
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,0.5,0.0662959
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,0.5,0.0794981
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,0.5,0.1049821
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,0.5,0.1613784
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,1, 0.0515740
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,1,0.0553460
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,1,0.0592304
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,1,0.0662604
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,1,0.0794221
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,1,0.1052563
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,1,0.1612646
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,2, 0.0520756
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,2,0.0555585
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,2,0.0598814
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,2,0.0669520
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,2,0.0799396
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,2,0.1054104
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,2,0.1612122
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,4, 0.0645309
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,4,0.0670204
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,4,0.0699037
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,4,0.0755935
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,4,0.0864094
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,4,0.1092755
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,4,0.1630036
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,8, 0.1102962
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,8,0.1113618
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,8,0.1144014
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,8,0.1191325
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,8,0.1294137
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,8,0.1447536
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,8,0.1860913
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.016,16, 0.1894558
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.032,16,0.1929440
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.064,16,0.1982501
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.128,16,0.2040331
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.256,16,0.2184709
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,0.512,16,0.2351353
0.750000,-40.000000,0.99,1,1,1,0,0,0,1,1.024,16,0.2695458
