nom_voltage,nom_temperature,nom_process,related_pin A,related_pin B,related_pin CI,timing_type combinational,timing_sense negative_unate,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,0.1,0.0448543
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,0.1,0.0464513
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,0.1,0.0495547
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,0.1,0.0551411
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,0.1,0.0651529
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,0.1,0.0829013
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,0.5, 0.0479911
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,0.5,0.0493097
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,0.5,0.0508839
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,0.5,0.0539051
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,0.5,0.0594346
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,0.5,0.0693165
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,0.5,0.0869246
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,1, 0.0570679
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,1,0.0583478
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,1,0.0599804
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,1,0.0630339
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,1,0.0684488
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,1,0.0780923
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,1,0.0953841
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,2, 0.0713938
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,2,0.0726164
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,2,0.0743458
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,2,0.0774021
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,2,0.0830542
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,2,0.0932495
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,2,0.1112111
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,4, 0.0929885
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,4,0.0943254
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,4,0.0959866
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,4,0.0994762
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,4,0.1057263
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,4,0.1171331
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,4,0.1369252
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,8, 0.1270828
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,8,0.1285143
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,8,0.1302936
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,8,0.1337563
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,8,0.1404570
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,8,0.1538230
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,8,0.1760008
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,16, 0.1821646
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,16,0.1837110
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,16,0.1856160
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,16,0.1896775
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,16,0.1971969
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,16,0.2122980
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,16,0.2373447
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,0.1,0.0264657
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,0.1,0.0270173
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,0.1,0.0278801
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,0.1,0.0298868
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,0.1,0.0345877
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,0.1,0.0450628
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,0.1,0.0676408
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,0.5, 0.0267223
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,0.5,0.0273088
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,0.5,0.0282467
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,0.5,0.0302564
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,0.5,0.0349250
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,0.5,0.0453217
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,0.5,0.0679561
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,1, 0.0311691
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,1,0.0316882
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,1,0.0324827
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,1,0.0341242
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,1,0.0383283
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,1,0.0478453
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,1,0.0695998
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,2, 0.0431096
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,2,0.0436836
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,2,0.0441410
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,2,0.0455103
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,2,0.0493002
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,2,0.0578942
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,2,0.0773581
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,4, 0.0654520
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,4,0.0657603
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,4,0.0663638
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,4,0.0676990
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,4,0.0716041
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,4,0.0789088
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,4,0.0964022
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,8, 0.1054889
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,8,0.1057452
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,8,0.1068149
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,8,0.1081964
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,8,0.1111697
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,8,0.1197363
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,8,0.1356743
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,16, 0.1785310
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,16,0.1790301
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,16,0.1795866
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,16,0.1813176
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,16,0.1846200
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,16,0.1902834
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,16,0.2072272
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,0.1,0.0775665
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,0.1,0.0787638
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,0.1,0.0801942
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,0.1,0.0828933
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,0.1,0.0878420
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,0.1,0.0966320
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,0.1,0.1121699
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,0.5, 0.0815163
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,0.5,0.0826976
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,0.5,0.0841340
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,0.5,0.0868514
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,0.5,0.0917847
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,0.5,0.1005493
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,0.5,0.1161539
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,1, 0.0903369
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,1,0.0915215
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,1,0.0929471
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,1,0.0956423
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,1,0.1005587
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,1,0.1092893
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,1,0.1247825
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,2, 0.1051726
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,2,0.1064075
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,2,0.1078311
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,2,0.1105219
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,2,0.1154557
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,2,0.1242118
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,2,0.1395740
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,4, 0.1262520
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,4,0.1275224
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,4,0.1290601
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,4,0.1320768
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,4,0.1372237
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,4,0.1463238
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,4,0.1621446
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,8, 0.1558200
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,8,0.1571689
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,8,0.1587797
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,8,0.1621175
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,8,0.1678276
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,8,0.1780797
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,8,0.1955152
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,16, 0.1990259
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,16,0.2004838
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,16,0.2022924
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,16,0.2058207
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,16,0.2124674
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,16,0.2247042
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,16,0.2454250
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,0.1,0.0307578
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,0.1,0.0313540
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,0.1,0.0322306
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,0.1,0.0341587
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,0.1,0.0381691
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,0.1,0.0466604
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,0.1,0.0652473
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,0.5, 0.0309064
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,0.5,0.0315483
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,0.5,0.0323276
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,0.5,0.0341453
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,0.5,0.0382528
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,0.5,0.0468329
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,0.5,0.0653202
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,1, 0.0317808
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,1,0.0323578
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,1,0.0332607
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,1,0.0349784
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,1,0.0389950
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,1,0.0474527
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,1,0.0657558
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,2, 0.0360599
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,2,0.0365988
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,2,0.0374037
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,2,0.0391727
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,2,0.0429089
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,2,0.0508955
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,2,0.0682736
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,4, 0.0469597
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,4,0.0474688
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,4,0.0482582
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,4,0.0496274
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,4,0.0533340
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,4,0.0602298
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,4,0.0760637
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,8, 0.0674130
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,8,0.0687325
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,8,0.0695225
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,8,0.0716831
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,8,0.0750339
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,8,0.0806887
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,8,0.0954506
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,16, 0.1079620
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,16,0.1087338
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,16,0.1089950
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,16,0.1109102
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,16,0.1152679
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,16,0.1228413
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,16,0.1374608
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,0.1,0.0805848
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,0.1,0.0818874
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,0.1,0.0835847
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,0.1,0.0866969
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,0.1,0.0923640
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,0.1,0.1022969
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,0.1,0.1195650
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,0.5, 0.0823082
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,0.5,0.0836958
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,0.5,0.0853580
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,0.5,0.0884477
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,0.5,0.0940946
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,0.5,0.1039593
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,0.5,0.1212277
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,1, 0.0858367
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,1,0.0871885
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,1,0.0888227
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,1,0.0919208
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,1,0.0975637
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,1,0.1074900
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,1,0.1248206
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,2, 0.0917814
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,2,0.0931229
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,2,0.0947833
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,2,0.0979642
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,2,0.1038193
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,2,0.1139738
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,2,0.1315443
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,4, 0.0975449
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,4,0.0989499
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,4,0.1006609
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,4,0.1039757
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,4,0.1101484
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,4,0.1209346
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,4,0.1395478
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,8, 0.0979905
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,8,0.0993686
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,8,0.1013691
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,8,0.1048249
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,8,0.1114834
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,8,0.1234969
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,8,0.1439062
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,16, 0.0827872
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,16,0.0844952
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,16,0.0863941
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,16,0.0902672
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,16,0.0970371
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,16,0.1108509
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,16,0.1345361
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,0.1,0.0307702
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,0.1,0.0314131
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,0.1,0.0321114
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,0.1,0.0339914
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,0.1,0.0381712
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,0.1,0.0474933
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,0.1,0.0687759
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,0.5, 0.0310301
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,0.5,0.0315412
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,0.5,0.0323001
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,0.5,0.0342698
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,0.5,0.0383094
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,0.5,0.0476637
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,0.5,0.0688794
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,1, 0.0320083
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,1,0.0325836
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,1,0.0334061
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,1,0.0352180
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,1,0.0393768
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,1,0.0483933
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,1,0.0694185
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,2, 0.0361331
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,2,0.0368664
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,2,0.0374561
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,2,0.0392040
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,2,0.0433931
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,2,0.0518278
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,2,0.0720862
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,4, 0.0455704
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,4,0.0461869
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,4,0.0468171
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,4,0.0485891
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,4,0.0523767
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,4,0.0607447
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,4,0.0797351
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,8, 0.0639505
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,8,0.0650640
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,8,0.0656872
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,8,0.0670578
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,8,0.0711656
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,8,0.0790743
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,8,0.0973963
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,16, 0.1006944
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,16,0.1008304
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,16,0.1011094
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,16,0.1027295
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,16,0.1049834
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,16,0.1145514
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,16,0.1322093
0.850000,125.000000,1.01,0,0,1,1,0,1,1,0,0,0,0.016,0.1,0.0403649
0.850000,125.000000,1.01,0,0,1,1,0,1,1,0,0,0,0.032,0.1,0.0415836
0.850000,125.000000,1.01,0,0,1,1,0,1,1,0,0,0,0.064,0.1,0.0430452
0.850000,125.000000,1.01,0,0,1,1,0,1,1,0,0,0,0.128,0.1,0.0457705
