nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type rising_edge,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.1,0.3329002
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.25, 0.1945270
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.25,0.2008346
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.25,0.2105624
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.25,0.2286171
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.25,0.2558285
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.25,0.2894880
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.25,0.3324068
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.5, 0.1940954
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.5,0.2005424
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.5,0.2106288
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.5,0.2283901
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.5,0.2559754
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.5,0.2896000
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.5,0.3324676
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,1, 0.1940930
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,1,0.2005397
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,1,0.2106267
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,1,0.2283891
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,1,0.2559761
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,1,0.2896012
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,1,0.3324679
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,2, 0.1941795
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,2,0.2006747
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,2,0.2110857
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,2,0.2285608
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,2,0.2566347
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,2,0.2899024
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,2,0.3327920
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,4, 0.1941668
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,4,0.2009004
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,4,0.2102634
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,4,0.2285065
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,4,0.2557744
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,4,0.2903407
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,4,0.3330479
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,8, 0.1952911
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,8,0.2019971
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,8,0.2123691
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,8,0.2297804
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,8,0.2571617
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,8,0.2903719
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,8,0.3336266
