nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,timing_type combinational,timing_sense negative_unate,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,8,0.0472760
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,8,0.0538163
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,8,0.0690356
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,0.1,0.0890954
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,0.1,0.0900788
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,0.1,0.0916614
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,0.1,0.0947162
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,0.1,0.1001709
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,0.1,0.1096462
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,0.1,0.1266723
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,0.25, 0.0929397
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,0.25,0.0939274
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,0.25,0.0955049
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,0.25,0.0985699
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,0.25,0.1040113
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,0.25,0.1135040
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,0.25,0.1304818
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,0.5, 0.0989439
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,0.5,0.0999461
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,0.5,0.1015231
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,0.5,0.1045354
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,0.5,0.1099495
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,0.5,0.1195271
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,0.5,0.1365137
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,1, 0.1097706
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,1,0.1107605
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,1,0.1123511
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,1,0.1154251
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,1,0.1209181
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,1,0.1303883
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,1,0.1472820
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,2, 0.1281281
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,2,0.1290534
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,2,0.1307713
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,2,0.1338144
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,2,0.1393241
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,2,0.1489012
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,2,0.1659171
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,4, 0.1584736
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,4,0.1596283
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,4,0.1612746
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,4,0.1644056
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,4,0.1701577
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,4,0.1801517
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,4,0.1975845
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,8, 0.2093621
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,8,0.2104390
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,8,0.2121843
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,8,0.2156794
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,8,0.2220097
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,8,0.2328377
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,8,0.2514588
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,0.1,0.0238286
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,0.1,0.0244197
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,0.1,0.0254265
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,0.1,0.0277108
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,0.1,0.0326249
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,0.1,0.0426575
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,0.1,0.0646707
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,0.25, 0.0237262
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,0.25,0.0243603
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,0.25,0.0254818
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,0.25,0.0277432
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,0.25,0.0325087
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,0.25,0.0427144
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,0.25,0.0646966
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,0.5, 0.0238836
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,0.5,0.0243367
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,0.5,0.0255153
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,0.5,0.0278131
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,0.5,0.0326624
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,0.5,0.0428990
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,0.5,0.0647510
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,1, 0.0245887
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,1,0.0251602
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,1,0.0261879
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,1,0.0283962
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,1,0.0331688
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,1,0.0431257
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,1,0.0650294
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,2, 0.0265490
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,2,0.0271367
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,2,0.0282019
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,2,0.0304247
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,2,0.0348727
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,2,0.0446623
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,2,0.0661697
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,4, 0.0316271
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,4,0.0321593
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,4,0.0330680
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,4,0.0351624
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,4,0.0396529
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,4,0.0490523
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,4,0.0694826
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,8, 0.0417220
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,8,0.0422186
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,8,0.0431149
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,8,0.0453160
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,8,0.0497382
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,8,0.0585378
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,8,0.0781176
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,0.1,0.0743093
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,0.1,0.0753737
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,0.1,0.0770635
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,0.1,0.0802197
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,0.1,0.0860045
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,0.1,0.0960953
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,0.1,0.1133538
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,0.25, 0.0781873
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,0.25,0.0792224
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,0.25,0.0808871
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,0.25,0.0840646
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,0.25,0.0898040
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,0.25,0.0998738
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,0.25,0.1170658
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,0.5, 0.0840446
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,0.5,0.0850810
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,0.5,0.0867471
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,0.5,0.0899051
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,0.5,0.0956443
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,0.5,0.1056764
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,0.5,0.1228536
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,1, 0.0945373
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,1,0.0955782
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,1,0.0972452
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,1,0.1004099
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,1,0.1061328
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,1,0.1161589
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,1,0.1332821
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,2, 0.1121328
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,2,0.1131716
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,2,0.1148730
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,2,0.1180798
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,2,0.1239133
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,2,0.1340932
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,2,0.1514474
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,4, 0.1409826
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,4,0.1420857
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,4,0.1438571
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,4,0.1472229
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,4,0.1534254
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,4,0.1643008
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,4,0.1826840
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,8, 0.1888624
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,8,0.1900221
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,8,0.1919253
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,8,0.1955909
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,8,0.2023811
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,8,0.2145017
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,8,0.2350225
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,0.1,0.0380871
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,0.1,0.0387335
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,0.1,0.0397682
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,0.1,0.0419642
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,0.1,0.0462986
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,0.1,0.0550709
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,0.1,0.0731581
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,0.25, 0.0380494
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,0.25,0.0387175
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,0.25,0.0398353
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,0.25,0.0419776
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,0.25,0.0464062
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,0.25,0.0550541
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,0.25,0.0730723
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,0.5, 0.0383095
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,0.5,0.0388707
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,0.5,0.0400510
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,0.5,0.0422391
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,0.5,0.0466469
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,0.5,0.0554089
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,0.5,0.0733556
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,1, 0.0402027
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,1,0.0408501
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,1,0.0420201
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,1,0.0442099
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,1,0.0485038
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,1,0.0570684
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,1,0.0747531
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,2, 0.0468220
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,2,0.0472581
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,2,0.0482107
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,2,0.0503137
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,2,0.0542370
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,2,0.0624859
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,2,0.0793963
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,4, 0.0609243
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,4,0.0618686
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,4,0.0627056
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,4,0.0640178
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,4,0.0683352
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,4,0.0760119
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,4,0.0921105
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,8, 0.0897458
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,8,0.0902114
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,8,0.0910130
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,8,0.0929864
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,8,0.0976216
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,8,0.1046016
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,8,0.1206841
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,0.1,0.0587057
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,0.1,0.0597176
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,0.1,0.0613187
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,0.1,0.0643497
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,0.1,0.0697787
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,0.1,0.0793137
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,0.1,0.0963481
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,0.25, 0.0611395
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,0.25,0.0621570
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,0.25,0.0637827
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,0.25,0.0667934
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,0.25,0.0722317
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,0.25,0.0817586
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,0.25,0.0987688
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,0.5, 0.0640178
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,0.5,0.0650318
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,0.5,0.0666765
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,0.5,0.0696806
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,0.5,0.0750778
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,0.5,0.0845967
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,0.5,0.1015118
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,1, 0.0665293
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,1,0.0675439
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,1,0.0691593
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,1,0.0721970
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,1,0.0776886
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,1,0.0872570
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,1,0.1042081
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,2, 0.0670510
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,2,0.0680768
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,2,0.0697398
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,2,0.0729167
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,2,0.0785797
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,2,0.0885140
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,2,0.1057228
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,4, 0.0610592
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,4,0.0621967
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,4,0.0639900
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,4,0.0673549
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,4,0.0736285
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,4,0.0843721
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,4,0.1028072
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,8, 0.0394223
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,8,0.0405901
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,8,0.0425142
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,8,0.0462787
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,8,0.0533268
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,8,0.0657374
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,8,0.0869142
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,0.1,0.0230261
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,0.1,0.0237092
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,0.1,0.0248534
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,0.1,0.0270092
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,0.1,0.0318420
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,0.1,0.0422447
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,0.1,0.0646081
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,0.25, 0.0231985
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,0.25,0.0238237
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,0.25,0.0249821
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,0.25,0.0271523
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,0.25,0.0319952
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,0.25,0.0423122
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,0.25,0.0646478
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,0.5, 0.0239517
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,0.5,0.0245984
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,0.5,0.0256250
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,0.5,0.0278895
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,0.5,0.0325874
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,0.5,0.0428430
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,0.5,0.0649375
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,1, 0.0265726
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,1,0.0271440
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,1,0.0281339
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,1,0.0302825
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,1,0.0348524
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,1,0.0446779
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,1,0.0662551
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,2, 0.0335030
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,2,0.0338510
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,2,0.0348135
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,2,0.0368656
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,2,0.0408148
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,2,0.0498779
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,2,0.0706624
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,4, 0.0486763
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,4,0.0490012
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,4,0.0497101
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,4,0.0513867
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,4,0.0548416
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,4,0.0630335
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,4,0.0813995
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,8, 0.0775294
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,8,0.0778062
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,8,0.0785119
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,8,0.0800557
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,8,0.0832436
