nom_voltage,nom_temperature,nom_process,related_pin A,related_pin B,related_pin CI,timing_type combinational,timing_sense negative_unate,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,8,0.1538138
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,8,0.1618373
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,8,0.1803451
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,0.1,0.0386921
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,0.1,0.0396521
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,0.1,0.0412434
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,0.1,0.0441836
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,0.1,0.0495305
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,0.1,0.0590679
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,0.1,0.0760286
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,0.25, 0.0432136
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,0.25,0.0441640
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,0.25,0.0456959
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,0.25,0.0485427
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,0.25,0.0537626
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,0.25,0.0631404
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,0.25,0.0800110
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,0.5, 0.0514715
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,0.5,0.0524339
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,0.5,0.0539924
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,0.5,0.0569321
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,0.5,0.0623371
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,0.5,0.0716529
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,0.5,0.0883668
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,1, 0.0642880
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,1,0.0652864
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,1,0.0669136
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,1,0.0700319
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,1,0.0757496
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,1,0.0857402
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,1,0.1032626
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,2, 0.0841287
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,2,0.0851893
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,2,0.0868980
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,2,0.0902040
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,2,0.0968108
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,2,0.1084533
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,2,0.1273574
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,4, 0.1152334
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,4,0.1163628
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,4,0.1182129
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,4,0.1218210
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,4,0.1287461
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,4,0.1422106
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,4,0.1645741
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,8, 0.1673761
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,8,0.1685585
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,8,0.1705161
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,8,0.1744212
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,8,0.1824876
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,8,0.1972644
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,8,0.2241034
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,0.1,0.0211705
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,0.1,0.0217668
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,0.1,0.0229172
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,0.1,0.0253248
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,0.1,0.0303857
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,0.1,0.0411433
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,0.1,0.0639484
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,0.25, 0.0219417
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,0.25,0.0225606
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,0.25,0.0236405
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,0.25,0.0259246
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,0.25,0.0308651
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,0.25,0.0414850
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,0.25,0.0642409
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,0.5, 0.0271637
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,0.5,0.0276736
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,0.5,0.0285762
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,0.5,0.0305463
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,0.5,0.0349807
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,0.5,0.0446971
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,0.5,0.0661960
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,1, 0.0385041
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,1,0.0391169
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,1,0.0396037
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,1,0.0412574
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,1,0.0454342
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,1,0.0541612
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,1,0.0737810
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,2, 0.0596184
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,2,0.0599162
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,2,0.0607032
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,2,0.0623884
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,2,0.0660750
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,2,0.0747253
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,2,0.0920504
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,4, 0.0970361
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,4,0.0979438
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,4,0.0986363
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,4,0.1001594
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,4,0.1034880
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,4,0.1126413
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,4,0.1289990
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,8, 0.1688493
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,8,0.1690947
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,8,0.1695152
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,8,0.1705754
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,8,0.1743035
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,8,0.1810448
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,8,0.1986092
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,0.1,0.0642358
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,0.1,0.0650909
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,0.1,0.0664598
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,0.1,0.0690083
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,0.1,0.0736890
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,0.1,0.0820341
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,0.1,0.0970610
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,0.25, 0.0683287
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,0.25,0.0691791
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,0.25,0.0705334
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,0.25,0.0731052
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,0.25,0.0777556
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,0.25,0.0861190
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,0.25,0.1010485
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,0.5, 0.0766337
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,0.5,0.0774808
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,0.5,0.0788429
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,0.5,0.0814185
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,0.5,0.0860642
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,0.5,0.0943505
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,0.5,0.1092930
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,1, 0.0895758
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,1,0.0904604
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,1,0.0918861
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,1,0.0945578
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,1,0.0992767
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,1,0.1076079
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,1,0.1225887
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,2, 0.1080323
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,2,0.1089972
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,2,0.1104567
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,2,0.1132131
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,2,0.1183645
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,2,0.1272687
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,2,0.1428145
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,4, 0.1338456
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,4,0.1348158
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,4,0.1364674
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,4,0.1398675
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,4,0.1457093
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,4,0.1558670
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,4,0.1731501
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,8, 0.1732037
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,8,0.1743325
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,8,0.1761680
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,8,0.1797198
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,8,0.1864416
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,8,0.1985231
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,8,0.2198538
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,0.1,0.0242506
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,0.1,0.0248169
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,0.1,0.0257760
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,0.1,0.0278494
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,0.1,0.0320223
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,0.1,0.0410124
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,0.1,0.0599740
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,0.25, 0.0243544
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,0.25,0.0248777
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,0.25,0.0259184
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,0.25,0.0279606
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,0.25,0.0321843
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,0.25,0.0411040
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,0.25,0.0599927
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,0.5, 0.0258174
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,0.5,0.0262827
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,0.5,0.0271267
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,0.5,0.0292407
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,0.5,0.0332506
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,0.5,0.0421070
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,0.5,0.0607508
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,1, 0.0302184
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,1,0.0307245
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,1,0.0316313
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,1,0.0335392
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,1,0.0373105
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,1,0.0455390
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,1,0.0630991
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,2, 0.0412502
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,2,0.0417895
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,2,0.0426486
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,2,0.0441743
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,2,0.0475315
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,2,0.0548248
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,2,0.0711890
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,4, 0.0604642
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,4,0.0616280
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,4,0.0623733
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,4,0.0643446
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,4,0.0682814
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,4,0.0743019
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,4,0.0900067
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,8, 0.1013740
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,8,0.1018294
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,8,0.1025535
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,8,0.1038628
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,8,0.1065599
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,8,0.1147393
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,8,0.1304568
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,0.1,0.0666412
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,0.1,0.0676351
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,0.1,0.0692212
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,0.1,0.0721542
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,0.1,0.0775186
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,0.1,0.0868229
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,0.1,0.1034594
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,0.25, 0.0683215
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,0.25,0.0693100
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,0.25,0.0708992
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,0.25,0.0738888
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,0.25,0.0792011
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,0.25,0.0885249
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,0.25,0.1052266
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,0.5, 0.0714767
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,0.5,0.0724698
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,0.5,0.0740629
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,0.5,0.0770455
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,0.5,0.0825012
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,0.5,0.0919081
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,0.5,0.1085529
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,1, 0.0761654
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,1,0.0771947
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,1,0.0788056
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,1,0.0819013
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,1,0.0874811
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,1,0.0972575
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,1,0.1142538
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,2, 0.0794328
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,2,0.0804911
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,2,0.0823762
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,2,0.0856396
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,2,0.0915974
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,2,0.1020511
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,2,0.1201651
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,4, 0.0758842
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,4,0.0770192
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,4,0.0788832
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,4,0.0826004
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,4,0.0892295
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,4,0.1009945
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,4,0.1211776
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,8, 0.0562652
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,8,0.0575833
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,8,0.0595761
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,8,0.0635208
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,8,0.0709567
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,8,0.0847018
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,8,0.1080993
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,0.1,0.0239740
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,0.1,0.0245782
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,0.1,0.0256347
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,0.1,0.0277163
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,0.1,0.0323350
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,0.1,0.0422025
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,0.1,0.0643745
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,0.25, 0.0242039
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,0.25,0.0247576
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,0.25,0.0258347
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,0.25,0.0279993
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,0.25,0.0325806
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,0.25,0.0424234
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,0.25,0.0644194
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,0.5, 0.0257176
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,0.5,0.0263160
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,0.5,0.0272113
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,0.5,0.0291641
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,0.5,0.0335971
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,0.5,0.0433621
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,0.5,0.0651637
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,1, 0.0299267
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,1,0.0304524
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,1,0.0314453
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,1,0.0335195
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,1,0.0376214
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,1,0.0470081
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,1,0.0681640
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,2, 0.0389680
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,2,0.0395317
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,2,0.0405579
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,2,0.0425797
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,2,0.0466891
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,2,0.0553828
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,2,0.0752685
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,4, 0.0562889
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,4,0.0568095
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,4,0.0577320
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,4,0.0598508
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,4,0.0638893
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,4,0.0730039
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,4,0.0915012
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,8, 0.0911830
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,8,0.0915820
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,8,0.0924213
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,8,0.0948646
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,8,0.0984371
