nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,timing_type combinational,timing_sense positive_unate,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.25,0.0723674
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.25,0.0890374
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,0.5, 0.0559772
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,0.5,0.0569457
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,0.5,0.0585272
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,0.5,0.0614200
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,0.5,0.0665855
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.5,0.0757538
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.5,0.0924011
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,1, 0.0598973
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,1,0.0608767
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,1,0.0626558
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,1,0.0655355
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,1,0.0707679
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,1,0.0800339
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,1,0.0967649
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,2, 0.0633553
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,2,0.0643590
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,2,0.0659904
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,2,0.0692620
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,2,0.0748038
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,2,0.0844624
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,2,0.1015015
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,4, 0.0647437
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,4,0.0658019
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,4,0.0677534
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,4,0.0710429
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,4,0.0771638
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,4,0.0877425
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,4,0.1059601
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,8, 0.0603305
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,8,0.0614742
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,8,0.0632954
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,8,0.0672906
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,8,0.0739451
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,8,0.0859525
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,8,0.1066464
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,0.1,0.0184489
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,0.1,0.0191355
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,0.1,0.0204035
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,0.1,0.0228113
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,0.1,0.0279650
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,0.1,0.0388080
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,0.1,0.0618430
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,0.25, 0.0185709
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,0.25,0.0192807
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,0.25,0.0204799
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,0.25,0.0229330
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,0.25,0.0281128
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,0.25,0.0389885
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,0.25,0.0619499
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,0.5, 0.0193349
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,0.5,0.0199829
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,0.5,0.0210731
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,0.5,0.0235215
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,0.5,0.0285311
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,0.5,0.0392703
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,0.5,0.0621965
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,1, 0.0218442
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,1,0.0224834
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,1,0.0236944
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,1,0.0258004
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,1,0.0306444
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,1,0.0409546
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,1,0.0633980
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,2, 0.0278935
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,2,0.0284150
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,2,0.0295830
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,2,0.0319418
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,2,0.0364370
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,2,0.0459703
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,2,0.0669825
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,4, 0.0414580
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,4,0.0419098
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,4,0.0427856
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,4,0.0450621
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,4,0.0492827
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,4,0.0582644
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,4,0.0772891
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,8, 0.0674924
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,8,0.0678822
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,8,0.0685208
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,8,0.0705222
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,8,0.0744801
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,8,0.0831569
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,8,0.1008729
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,0.1,0.0411705
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,0.1,0.0420690
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,0.1,0.0435264
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,0.1,0.0462156
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,0.1,0.0510832
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,0.1,0.0596470
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,0.1,0.0747358
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,0.25, 0.0429019
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,0.25,0.0437961
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,0.25,0.0452175
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,0.25,0.0478773
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,0.25,0.0526895
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,0.25,0.0612001
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,0.25,0.0762610
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,0.5, 0.0452888
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,0.5,0.0462075
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,0.5,0.0476643
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,0.5,0.0503713
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,0.5,0.0552727
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,0.5,0.0638706
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,0.5,0.0789453
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,1, 0.0472564
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,1,0.0481848
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,1,0.0496686
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,1,0.0524858
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,1,0.0576274
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,1,0.0665419
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,1,0.0821202
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,2, 0.0452101
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,2,0.0462194
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,2,0.0478570
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,2,0.0509346
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,2,0.0567527
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,2,0.0664219
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,2,0.0832363
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,4, 0.0323814
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,4,0.0334707
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,4,0.0352564
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,4,0.0386770
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,4,0.0450156
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,4,0.0568031
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,4,0.0757495
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,8, -0.0042984
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,8,-0.0031435
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,8,-0.0010716
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,8,0.0027058
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,8,0.0099144
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,8,0.0239903
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,8,0.0465808
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,0.1,0.0240398
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,0.1,0.0246527
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,0.1,0.0256708
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,0.1,0.0277872
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,0.1,0.0321526
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,0.1,0.0408894
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,0.1,0.0591132
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,0.25, 0.0246283
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,0.25,0.0251759
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,0.25,0.0262672
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,0.25,0.0283625
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,0.25,0.0325906
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,0.25,0.0412588
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,0.25,0.0594959
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,0.5, 0.0280125
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,0.5,0.0286041
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,0.5,0.0295881
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,0.5,0.0314618
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,0.5,0.0354181
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,0.5,0.0437938
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,0.5,0.0613669
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,1, 0.0358035
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,1,0.0363620
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,1,0.0372319
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,1,0.0390029
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,1,0.0427087
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,1,0.0506345
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,1,0.0676169
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,2, 0.0506130
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,2,0.0509391
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,2,0.0519141
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,2,0.0537890
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,2,0.0579133
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,2,0.0657493
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,2,0.0815612
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,4, 0.0791812
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,4,0.0796511
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,4,0.0805071
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,4,0.0824016
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,4,0.0861832
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,4,0.0945354
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,4,0.1102275
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,8, 0.1341611
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,8,0.1346567
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,8,0.1359859
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,8,0.1375770
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,8,0.1419127
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,8,0.1507397
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,8,0.1675418
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,0.1,0.0384980
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,0.1,0.0394844
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,0.1,0.0410415
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,0.1,0.0439830
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,0.1,0.0492607
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,0.1,0.0586835
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,0.1,0.0755736
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,0.25, 0.0434724
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,0.25,0.0444331
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,0.25,0.0459703
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,0.25,0.0488503
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,0.25,0.0540605
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,0.25,0.0633725
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,0.25,0.0801398
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,0.5, 0.0521811
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,0.5,0.0531674
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,0.5,0.0547370
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,0.5,0.0576400
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,0.5,0.0629415
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,0.5,0.0722657
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,0.5,0.0889336
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,1, 0.0655508
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,1,0.0665713
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,1,0.0682209
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,1,0.0713692
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,1,0.0770600
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,1,0.0870254
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,1,0.1044622
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,2, 0.0860077
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,2,0.0870773
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,2,0.0891383
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,2,0.0925000
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,2,0.0989031
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,2,0.1103448
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,2,0.1296316
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,4, 0.1195327
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,4,0.1206836
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,4,0.1225964
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,4,0.1262655
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,4,0.1333832
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,4,0.1467879
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,4,0.1690141
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,8, 0.1762536
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,8,0.1774674
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,8,0.1794916
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,8,0.1835379
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,8,0.1908984
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,8,0.2063408
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,8,0.2328684
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,0.1,0.0189128
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,0.1,0.0196029
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,0.1,0.0208525
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,0.1,0.0232897
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,0.1,0.0284198
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,0.1,0.0393062
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,0.1,0.0623043
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,0.25, 0.0193968
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,0.25,0.0200860
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,0.25,0.0212146
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,0.25,0.0236706
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,0.25,0.0287710
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,0.25,0.0395480
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,0.25,0.0626464
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,0.5, 0.0238242
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,0.5,0.0243410
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,0.5,0.0252948
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,0.5,0.0273440
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,0.5,0.0319564
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,0.5,0.0420010
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,0.5,0.0639334
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,1, 0.0337323
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,1,0.0341227
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,1,0.0350234
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,1,0.0369447
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,1,0.0410985
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,1,0.0502386
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,1,0.0704053
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,2, 0.0527017
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,2,0.0530586
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,2,0.0539005
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,2,0.0559501
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,2,0.0597544
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,2,0.0677754
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,2,0.0859155
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,4, 0.0877596
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,4,0.0881792
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,4,0.0889727
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,4,0.0901879
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,4,0.0934238
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,4,0.1020869
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,4,0.1190267
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,8, 0.1514879
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,8,0.1517750
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,8,0.1523024
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,8,0.1523983
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,8,0.1551128
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,8,0.1643767
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,8,0.1823753
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.016,0.1,0.1677613
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.032,0.1,0.1723240
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.064,0.1,0.1792963
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.128,0.1,0.1912429
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.256,0.1,0.2112815
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.512,0.1,0.2446431
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,1.024,0.1,0.3035171
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.016,0.25, 0.1750977
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.032,0.25,0.1796377
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.064,0.25,0.1866303
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.128,0.25,0.1985995
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.256,0.25,0.2185803
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.512,0.25,0.2519908
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,1.024,0.25,0.3104175
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.016,0.5, 0.1903711
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.032,0.5,0.1949531
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.064,0.5,0.2017864
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.128,0.5,0.2136404
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.256,0.5,0.2338441
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.512,0.5,0.2676377
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,1.024,0.5,0.3256746
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.016,1, 0.2224907
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.032,1,0.2270185
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.064,1,0.2339798
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.128,1,0.2458910
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.256,1,0.2659043
