nom_voltage,nom_temperature,nom_process,related_pin A0,related_pin A1,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,1,0.0593716
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,2, 0.0283877
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,2,0.0289441
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,2,0.0298419
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,2,0.0315897
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,2,0.0355259
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,2,0.0442900
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,2,0.0644524
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,4, 0.0453337
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,4,0.0458213
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,4,0.0466261
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,4,0.0484241
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,4,0.0524438
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,4,0.0605428
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,4,0.0782518
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,8, 0.0786964
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,8,0.0789302
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,8,0.0796067
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,8,0.0819825
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,8,0.0851525
