nom_voltage,nom_temperature,nom_process,related_pin A0,related_pin B0,timing_type combinational,timing_sense negative_unate,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.5,0.0600022
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.5,0.0772094
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,1, 0.0495369
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,1,0.0508426
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,1,0.0524955
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,1,0.0555687
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,1,0.0611527
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,1,0.0707813
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,1,0.0877618
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,2, 0.0657297
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,2,0.0671067
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,2,0.0688479
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,2,0.0721974
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,2,0.0783833
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,2,0.0890958
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,2,0.1076921
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,4, 0.0925029
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,4,0.0939781
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,4,0.0958145
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,4,0.0994144
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,4,0.1065264
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,4,0.1190695
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,4,0.1406377
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,8, 0.1393606
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,8,0.1409966
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,8,0.1430207
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,8,0.1470362
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,8,0.1546550
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,8,0.1691297
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,8,0.1951013
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,16, 0.2233697
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,16,0.2250953
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,16,0.2272404
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,16,0.2315147
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,16,0.2400084
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,16,0.2562843
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,16,0.2872111
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,0.1,0.0205928
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,0.1,0.0212738
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,0.1,0.0222610
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,0.1,0.0245363
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,0.1,0.0296668
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,0.1,0.0405713
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,0.1,0.0645048
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,0.5, 0.0217175
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,0.5,0.0223142
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,0.5,0.0232266
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,0.5,0.0254927
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,0.5,0.0303337
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,0.5,0.0411990
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,0.5,0.0649028
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,1, 0.0288693
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,1,0.0294196
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,1,0.0303245
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,1,0.0319321
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,1,0.0360655
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,1,0.0455522
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,1,0.0675096
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,2, 0.0431944
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,2,0.0438200
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,2,0.0444251
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,2,0.0463108
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,2,0.0501603
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,2,0.0589917
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,2,0.0782526
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,4, 0.0706242
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,4,0.0714718
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,4,0.0714718
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,4,0.0730734
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,4,0.0771393
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,4,0.0850572
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,4,0.1032546
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,8, 0.1220544
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,8,0.1224758
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,8,0.1230258
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,8,0.1241933
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,8,0.1277806
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,8,0.1365702
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,8,0.1551477
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,16, 0.2239205
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,16,0.2239205
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,16,0.2242755
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,16,0.2254312
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,16,0.2288615
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,16,0.2359968
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,16,0.2548578
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,0.1,0.0549241
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,0.1,0.0561425
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,0.1,0.0575624
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,0.1,0.0601432
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,0.1,0.0647968
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,0.1,0.0730462
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,0.1,0.0877282
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,0.5, 0.0601355
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,0.5,0.0613354
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,0.5,0.0627351
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,0.5,0.0653536
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,0.5,0.0699866
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,0.5,0.0781764
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,0.5,0.0928592
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,1, 0.0697000
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,1,0.0709003
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,1,0.0723187
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,1,0.0749387
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,1,0.0796195
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,1,0.0878372
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,1,0.1024386
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,2, 0.0844272
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,2,0.0856591
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,2,0.0871184
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,2,0.0898077
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,2,0.0946448
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,2,0.1030474
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,2,0.1178647
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,4, 0.1056303
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,4,0.1069280
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,4,0.1084909
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,4,0.1114226
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,4,0.1167923
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,4,0.1258979
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,4,0.1415048
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,8, 0.1354796
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,8,0.1369029
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,8,0.1386275
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,8,0.1419046
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,8,0.1481237
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,8,0.1584525
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,8,0.1760767
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,16, 0.1817088
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,16,0.1832385
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,16,0.1851222
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,16,0.1887813
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,16,0.1956605
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,16,0.2078939
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,16,0.2291495
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,0.1,0.0200823
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,0.1,0.0208205
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,0.1,0.0217420
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,0.1,0.0238455
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,0.1,0.0281011
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,0.1,0.0369594
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,0.1,0.0558555
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,0.5, 0.0203680
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,0.5,0.0210948
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,0.5,0.0220425
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,0.5,0.0240559
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,0.5,0.0282986
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,0.5,0.0371833
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,0.5,0.0558819
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,1, 0.0220432
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,1,0.0228451
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,1,0.0237577
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,1,0.0255928
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,1,0.0296391
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,1,0.0382109
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,1,0.0566315
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,2, 0.0268546
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,2,0.0275515
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,2,0.0283593
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,2,0.0299809
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,2,0.0338021
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,2,0.0418490
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,2,0.0593755
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,4, 0.0364323
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,4,0.0369905
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,4,0.0379343
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,4,0.0397960
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,4,0.0435790
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,4,0.0512077
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,4,0.0674327
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,8, 0.0549722
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,8,0.0554919
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,8,0.0562795
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,8,0.0579296
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,8,0.0619599
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,8,0.0699029
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,8,0.0854545
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,16, 0.0889577
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,16,0.0895605
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,16,0.0903956
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,16,0.0925755
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,16,0.0966600
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,16,0.1046699
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,16,0.1217748
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,0.1,0.0575828
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,0.1,0.0589623
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,0.1,0.0606091
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,0.1,0.0636604
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,0.1,0.0689929
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,0.1,0.0782114
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,0.1,0.0943580
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,0.5, 0.0600099
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,0.5,0.0613978
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,0.5,0.0630331
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,0.5,0.0660636
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,0.5,0.0714504
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,0.5,0.0806615
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,0.5,0.0967936
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,1, 0.0634649
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,1,0.0648401
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,1,0.0664819
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,1,0.0695236
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,1,0.0749237
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,1,0.0842365
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,1,0.1003746
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,2, 0.0678295
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,2,0.0692374
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,2,0.0710000
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,2,0.0740611
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,2,0.0795593
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,2,0.0890389
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,2,0.1053514
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,4, 0.0693418
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,4,0.0707872
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,4,0.0723518
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,4,0.0755907
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,4,0.0818346
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,4,0.0920867
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,4,0.1092307
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,8, 0.0630869
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,8,0.0644173
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,8,0.0662777
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,8,0.0698000
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,8,0.0766553
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,8,0.0883366
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,8,0.1076618
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,16, 0.0387564
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,16,0.0402041
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,16,0.0421739
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,16,0.0463604
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,16,0.0537310
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,16,0.0671696
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,16,0.0898868
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,0.1,0.0212949
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,0.1,0.0220042
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,0.1,0.0230297
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,0.1,0.0250994
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,0.1,0.0295367
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,0.1,0.0392560
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,0.1,0.0613453
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,0.5, 0.0217345
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,0.5,0.0224427
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,0.5,0.0233647
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,0.5,0.0253940
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,0.5,0.0297930
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,0.5,0.0394448
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,0.5,0.0615253
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,1, 0.0229380
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,1,0.0235926
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,1,0.0244983
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,1,0.0266061
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,1,0.0310039
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,1,0.0404074
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,1,0.0621487
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,2, 0.0268067
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,2,0.0275305
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,2,0.0288172
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,2,0.0304773
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,2,0.0346886
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,2,0.0435497
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,2,0.0641608
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,4, 0.0362913
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,4,0.0366806
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,4,0.0372779
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,4,0.0393054
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,4,0.0432681
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,4,0.0521651
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,4,0.0709184
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,8, 0.0539339
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,8,0.0546428
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,8,0.0551923
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,8,0.0568699
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,8,0.0618715
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,8,0.0698371
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,8,0.0864043
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,16, 0.0882740
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,16,0.0886284
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,16,0.0892734
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,16,0.0906753
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,16,0.0951149
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,16,0.1017869
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,16,0.1190720
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.016,0.1,0.3369600
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.032,0.1,0.3435086
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.064,0.1,0.3504898
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.128,0.1,0.3622145
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.256,0.1,0.3814162
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.512,0.1,0.4134240
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,1.024,0.1,0.4701082
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.016,0.5, 0.3483111
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.032,0.5,0.3549181
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.064,0.5,0.3618854
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.128,0.5,0.3734830
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.256,0.5,0.3927683
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.512,0.5,0.4246876
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,1.024,0.5,0.4814045
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.016,1, 0.3709147
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.032,1,0.3773280
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.064,1,0.3842587
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.128,1,0.3959550
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.256,1,0.4153114
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.512,1,0.4472527
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,1.024,1,0.5037256
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.016,2, 0.4165439
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.032,2,0.4230217
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.064,2,0.4300664
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.128,2,0.4417802
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.256,2,0.4609967
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.512,2,0.4929644
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,1.024,2,0.5496532
